city,temperature,humidity,rainfall_mm,date
Tokyo,24.752681451737836,58.71462488561069,0.36842048178420517,2024-11-28
Nagoya,28.37409746083302,41.18150954502361,1.1836338190250637,2024-11-29
Nagoya,19.386389892188507,54.512750922590385,1.3027071848820395,2024-11-30
Tokyo,26.912048730920255,60.928449011411146,3.1659759108498404,2024-12-01
Tokyo,25.83226104106528,61.598563919974005,1.5637152419979117,2024-12-02
Osaka,27.462256320040744,49.72324859074042,0.5322394599515666,2024-12-03
Tokyo,26.44584321953909,72.65707840864701,0.9165567669698085,2024-12-04
Osaka,37.276500699554475,51.33825151785499,0.7965941795647717,2024-12-05
Tokyo,21.81130007874342,69.69457200526736,18.073834164996214,2024-12-06
Osaka,22.345015224990913,64.27194361871685,7.1208640215077725,2024-12-07
Nagoya,21.88429736787618,53.53772690156197,17.172964055921454,2024-12-08
Tokyo,22.222614404198726,77.75310892609512,2.896775928236257,2024-12-09
Tokyo,21.81306436346741,48.0636316824352,1.631203163910938,2024-12-10
Tokyo,30.94508265553776,69.19154173610002,8.00470053659235,2024-12-11
Tokyo,32.102521239949276,70.00582318042979,1.9745098602513413,2024-12-12
Osaka,22.14626853125262,53.293797909233554,1.7789721849606435,2024-12-13
Tokyo,20.838222134478855,73.92465300064329,1.3231230349408831,2024-12-14
Nagoya,27.35707778193202,57.49953485401047,0.6944657242346085,2024-12-15
Nagoya,22.238884778595143,62.88693629279857,1.481684158781171,2024-12-16
Tokyo,28.164659088777555,62.603218387712204,2.1950040958558246,2024-12-17
Nagoya,26.0146151042565,58.65691258529452,5.604200656745553,2024-12-18
Tokyo,17.42127942501384,68.10808273159782,0.3230384428183206,2024-12-19
Tokyo,32.737526006650306,67.93488720552213,1.1818211763742075,2024-12-20
Nagoya,33.97938836547761,42.51468026761819,8.278028148781994,2024-12-21
Tokyo,21.93605654757807,73.04340242878152,0.7945210206221643,2024-12-22
Nagoya,23.061492200320078,43.37508011964326,2.0976564723377953,2024-12-23
Osaka,26.429326953624525,70.32546204341658,9.99978591018371,2024-12-24
Tokyo,26.672283949935125,71.26705136827583,0.8416513317584938,2024-12-25
Osaka,28.29272136336415,49.09033569784802,0.4318043191951981,2024-12-26
Nagoya,35.05102269383175,55.891857120454155,3.3134584176867077,2024-12-27
Osaka,24.11526386252975,48.94295331514064,1.8006868796389461,2024-12-28
Osaka,21.00851377730773,57.850789697112646,4.143784966406359,2024-12-29
Nagoya,18.103403859927365,56.919657158142584,8.143228290865643,2024-12-30
Osaka,21.345349800290403,67.7966053226934,0.7375633156735949,2024-12-31
Osaka,24.834365135631014,73.10308746119608,4.3458322076818146,2025-01-01
Nagoya,33.97278931758894,73.95683810789956,3.521129218640965,2025-01-02
Osaka,22.411943504819142,54.37831973421698,0.7778847340567875,2025-01-03
Nagoya,26.118939758194493,57.90778126255472,4.890810538759516,2025-01-04
Osaka,24.91788551963624,43.1656180777905,1.598550472856222,2025-01-05
Nagoya,30.94196636724042,51.94129933503811,3.345535548474945,2025-01-06
Nagoya,37.63466212936811,69.64851633097457,0.4292729095505401,2025-01-07
Osaka,22.345656135398396,76.15582823548232,3.0770808575299577,2025-01-08
Osaka,22.55280278740889,47.65651128120078,1.8297568147735686,2025-01-09
Osaka,30.22080438534536,54.075357408471056,8.640578305722409,2025-01-10
Tokyo,28.40945744813156,59.73594243041073,0.2933321887280849,2025-01-11
Tokyo,34.23353662868017,62.80161158819607,2.711644018475361,2025-01-12
Tokyo,27.919640926629818,51.90396480078354,3.0664278999475174,2025-01-13
Nagoya,23.203539546064704,64.2406104446409,6.455031385964184,2025-01-14
Osaka,27.953274153461546,55.26160652929084,4.269956097824136,2025-01-15
Nagoya,30.543517902914537,59.855477291217206,5.501253208091015,2025-01-16
Tokyo,29.102410905986822,65.462842480037,7.504022719200143,2025-01-17
Osaka,27.53637015553649,60.064222698109376,9.909867500789174,2025-01-18
Nagoya,30.333373447945768,55.63614109473431,1.8834808803283205,2025-01-19
Osaka,30.846477952228362,58.90390196074169,3.861197674587034,2025-01-20
Nagoya,31.910794955187637,59.11637040794665,9.16628591119818,2025-01-21
Osaka,28.243549437948214,56.29988970117872,22.758683126428632,2025-01-22
Tokyo,24.164409598415727,57.41203937332897,11.014572669368903,2025-01-23
Tokyo,25.733568432166614,75.98647170504717,2.3218358210038934,2025-01-24
Osaka,31.032544832541785,65.6091944794124,1.085599383242565,2025-01-25
Nagoya,20.91532164506382,57.045196819708394,3.3607707946998784,2025-01-26
Tokyo,26.843366544364507,66.96954404510736,6.7670346863203505,2025-01-27
Tokyo,23.033305938363196,56.6618051024399,3.3919733866756934,2025-01-28
Tokyo,25.143724114674086,71.73124637586642,3.300311490037453,2025-01-29
Osaka,31.392259313036494,63.69642192198094,9.107911543049326,2025-01-30
Osaka,25.955495340099517,58.92697855995771,2.242414582282474,2025-01-31
Nagoya,25.232182740780743,64.47716925810278,9.823236611522212,2025-02-01
Nagoya,18.200719295100406,44.291238479315005,2.611158810307507,2025-02-02
Nagoya,28.731267830136105,48.73232531090195,1.9892194104343908,2025-02-03
Osaka,28.227420905705376,48.060749936009444,3.025589128758565,2025-02-04
Osaka,35.8162736165273,61.429430947637066,7.186821742735029,2025-02-05
Nagoya,23.461108825234994,77.32514999485092,0.6733861176990653,2025-02-06
Nagoya,26.095751638319694,82.31300146192632,1.0933877928111206,2025-02-07
Osaka,26.246918418553776,66.38051101440757,15.125272562192738,2025-02-08
Nagoya,32.887266398817374,65.00844474944456,0.964839911254856,2025-02-09
Tokyo,24.523522338065238,41.989422658472606,4.193493406866942,2025-02-10
Osaka,26.395107628851697,54.57326200265978,4.329348380491145,2025-02-11
Nagoya,28.039482548582697,52.12216248091761,3.3630423765726603,2025-02-12
Osaka,25.93304561578179,53.79152401748884,5.174600686113209,2025-02-13
Tokyo,22.767831927247357,58.318561814152105,1.3056987900925896,2025-02-14
Osaka,25.97044996449154,55.27909422302873,4.022207082914743,2025-02-15
Osaka,30.36815874929886,40.20700189624212,2.3274551736404088,2025-02-16
Osaka,19.8674235029447,67.47910256117534,5.418627143872415,2025-02-17
Osaka,25.66484837073438,49.27256974260193,0.7612331381052285,2025-02-18
Tokyo,21.499395925304135,62.39246864111149,4.230063296187814,2025-02-19
Osaka,30.975233144624212,80.74082669749973,1.024494725853495,2025-02-20
Osaka,17.384065476081126,50.80615408413577,1.6331060305257064,2025-02-21
Nagoya,22.205390763642058,34.697124772536704,1.2340431183475278,2025-02-22
Osaka,26.886059375322603,57.139957781198895,1.0095882398980869,2025-02-23
Nagoya,32.827620146171704,71.00959634998571,8.73520080051758,2025-02-24
Tokyo,24.67124869463506,79.58347454220593,1.6823141569534437,2025-02-25
Tokyo,22.22400236653401,47.70450405547583,13.094964595202686,2025-02-26
Tokyo,34.40578534720295,64.96699223236521,17.52055868226091,2025-02-27
Tokyo,17.75993049791878,55.34689543219947,4.2345285023925685,2025-02-28
Nagoya,14.005970216899591,58.94051645695864,0.7715933519011431,2025-03-01
Osaka,27.20007225026666,86.44343347017035,2.3464053987741575,2025-03-02
Tokyo,22.489728878236946,44.970296716048466,7.990815151086437,2025-03-03
Osaka,19.893835914346433,62.537396614945735,2.289511561743342,2025-03-04
Nagoya,28.541782236496765,64.67693171765433,0.45519128802100783,2025-03-05
Nagoya,26.219003568855996,70.85786324939347,4.068500491944789,2025-03-06
Nagoya,22.179606846316357,60.97983153470896,9.325550766240665,2025-03-07
Tokyo,18.59847800664553,63.08050539504102,7.9463725144594495,2025-03-08
Osaka,29.362286641400722,56.08351432578209,0.9626058227600851,2025-03-09
Osaka,28.251005889793305,62.69126941245107,5.585377667199042,2025-03-10
Osaka,24.504120681103085,56.5680772450259,1.245540299742289,2025-03-11
Nagoya,34.23318498023833,66.21571889856051,1.2308298155587216,2025-03-12
Tokyo,19.649576168369236,56.30389663956366,10.36021581868679,2025-03-13
Nagoya,17.372374145376305,63.77100393902187,1.4362038674606603,2025-03-14
Nagoya,21.540459650593778,59.707371863150215,1.5275152788324524,2025-03-15
Osaka,24.77206991822251,71.26050250772168,0.0032680215703518455,2025-03-16
Nagoya,26.21669724661346,59.48606276411514,10.22690266644361,2025-03-17
Osaka,23.79381971071835,42.26967531793119,7.865404874322916,2025-03-18
Tokyo,26.760276982571483,72.61921500713991,4.935295559612935,2025-03-19
Osaka,18.74230287904778,50.94267699137381,6.9367899115989875,2025-03-20
Tokyo,32.2188230203663,53.4623366135118,0.8246595886831491,2025-03-21
Osaka,24.589244108037157,54.04338705956508,3.0654324691254775,2025-03-22
Nagoya,30.586479157940637,73.74438093170818,2.1633032924217135,2025-03-23
Nagoya,26.71362673188852,38.64325786021304,0.49234671797103785,2025-03-24
Tokyo,27.283766095768918,91.37748533659993,3.3289295402065058,2025-03-25
Tokyo,27.84883640116102,70.56056809066052,12.675086398529636,2025-03-26
Tokyo,27.238542800086574,62.2323891412916,0.20441789380499487,2025-03-27
Osaka,28.21361379933772,59.451059993837134,1.722750267019295,2025-03-28
Osaka,31.645762650662157,62.85554074857657,1.1630721454153987,2025-03-29
Tokyo,25.98260584850735,65.21122428379338,1.3600060034847197,2025-03-30
Nagoya,28.54501878794256,66.45215585950056,11.953506411923291,2025-03-31
Osaka,24.551321528563868,65.55604466003449,3.156207996288356,2025-04-01
Osaka,32.200586077247365,60.895806812552486,3.1396014783062025,2025-04-02
Osaka,21.61803848970365,58.02661579692674,7.147588734519326,2025-04-03
Tokyo,34.004702164554075,58.487267163464885,0.8390894505614923,2025-04-04
Tokyo,24.799210246778284,58.05091719647319,3.339984135452396,2025-04-05
Tokyo,17.84612448940976,71.33770096867065,2.8104648917574453,2025-04-06
Tokyo,25.640522074553946,65.93556722280861,4.542985650204533,2025-04-07
Tokyo,21.594741712625595,30.596113653357197,38.617647610312304,2025-04-08
Nagoya,29.203217744943622,66.55900776529761,7.336413617363867,2025-04-09
Nagoya,21.736880103488044,61.94736194718775,2.5363738693217295,2025-04-10
Tokyo,22.769082833926102,59.81291243554102,8.788328196142539,2025-04-11
Osaka,15.552296345272346,56.11481546911114,0.9359169618058403,2025-04-12
Tokyo,22.738468403754617,71.24112719986013,0.15468674449368608,2025-04-13
Nagoya,12.880603366855217,69.47526462122858,1.1435976691547312,2025-04-14
Nagoya,17.080485882571384,52.27122332176391,2.0806960416615414,2025-04-15
Osaka,28.802073280721487,64.07052287124534,3.5726790505528023,2025-04-16
Nagoya,28.92900079325416,50.28343265458714,4.774237154703567,2025-04-17
Tokyo,27.127287808924823,46.203818352110694,12.07349274895966,2025-04-18
Osaka,20.165119284353935,53.73282775410035,3.5652599627986885,2025-04-19
Tokyo,24.7614432192901,68.62393472382759,3.4785086494797635,2025-04-20
Tokyo,24.981987304547157,69.53125045376086,0.25774563461784317,2025-04-21
Osaka,19.208176554037287,65.13085420097293,0.1776776328235749,2025-04-22
Tokyo,32.51699150883575,67.25095786847997,4.005443586682345,2025-04-23
Nagoya,29.386811452878355,65.16178287114958,2.8828564838544906,2025-04-24
Tokyo,23.89517913085168,53.585184047770476,9.137360039524067,2025-04-25
Osaka,25.134429194972654,64.31922544673941,0.8758137200227976,2025-04-26
Osaka,26.04191403973776,68.00409525227683,0.12644371955660194,2025-04-27
Osaka,14.791325657878547,67.54291329813574,2.9804541576218884,2025-04-28
Tokyo,23.764113087397014,71.88913371474644,1.3556232430193662,2025-04-29
Osaka,21.590078760011007,67.08303847201064,0.2544372697534939,2025-04-30
Osaka,19.991899950525422,63.51448207541583,6.447622360550428,2025-05-01
Tokyo,23.594498535570224,70.70150238316427,0.5916265380557515,2025-05-02
Nagoya,33.988432634247616,59.7347874075094,4.6865441128329985,2025-05-03
Tokyo,28.20421430633505,51.18125348772282,1.649815586056245,2025-05-04
Osaka,22.144105051086015,58.36933036056236,0.9527529148633623,2025-05-05
Osaka,27.862913906780793,52.55097355193551,2.388175558723339,2025-05-06
Tokyo,31.99677718293001,53.24821725025618,8.083465242579141,2025-05-07
Nagoya,29.623168414563843,58.55481329284482,2.4886715912187767,2025-05-08
Osaka,25.29815184960087,52.075800790000386,6.946888532959782,2025-05-09
Osaka,21.76531611147213,56.9203847036096,0.6704365744556661,2025-05-10
Osaka,28.491116568067948,41.063853330462145,7.408994031594318,2025-05-11
Tokyo,26.967426927108747,62.13293707372939,1.352049330360584,2025-05-12
Osaka,29.475966100138663,60.012054753622245,5.656604087255282,2025-05-13
Nagoya,28.175859008409848,51.82911368931809,4.171037708251309,2025-05-14
Osaka,30.247763576596675,66.59245668432405,13.235578763142398,2025-05-15
Osaka,22.32382394219716,69.37570137626558,2.4495830598328183,2025-05-16
Nagoya,31.586970328171628,43.924401356310256,0.34227859051140086,2025-05-17
Osaka,25.987998023461998,52.37275221433786,0.09670664486445757,2025-05-18
Tokyo,35.37630436312632,52.30857650212702,8.768232259392127,2025-05-19
Tokyo,21.55406090955216,50.600968988911355,3.719420387367803,2025-05-20
Tokyo,33.67981901582625,68.29474841931749,7.463700701425875,2025-05-21
Nagoya,25.989553917313238,58.06173861227197,1.335644386220155,2025-05-22
Osaka,21.74290998192776,57.35485158689389,2.1162395363326136,2025-05-23
Tokyo,22.58057082972839,39.961376355932465,0.15283148986313605,2025-05-24
Nagoya,23.3982634590284,66.35418030209226,16.284488479234657,2025-05-25
Osaka,27.120829732009582,47.60741605146528,5.511112589061934,2025-05-26
Nagoya,27.6141774401775,60.599326302663286,13.530641827008182,2025-05-27
Tokyo,22.131499980307105,62.773769379581914,1.5428019610061596,2025-05-28
Tokyo,24.878227038695087,73.60658595838652,4.726842243809473,2025-05-29
Tokyo,35.71135179305932,46.91179600880888,5.673788183406287,2025-05-30
Nagoya,33.637715850503554,29.804878441791747,1.9103278773241574,2025-05-31
Nagoya,27.18161834837016,61.83849544753695,9.422968339540976,2025-06-01
Tokyo,25.190017390841,78.00511181510853,14.702572425907544,2025-06-02
Nagoya,25.600156633591308,72.38946352939438,10.80782048718696,2025-06-03
Tokyo,28.06758986365208,62.096594152746256,6.717457586923357,2025-06-04
Tokyo,19.886037174007974,55.08363814367953,1.624944869983028,2025-06-05
Osaka,23.713117312883274,68.0712259663731,1.6537554628434192,2025-06-06
Nagoya,16.657079630612053,50.26453800295531,16.53311742506215,2025-06-07
Tokyo,26.996115613026397,64.7635776935622,0.051688733920392256,2025-06-08
Tokyo,28.235979698513706,65.05470159166627,6.294785092121541,2025-06-09
Nagoya,22.58406768850313,70.6020990749888,6.125065749837182,2025-06-10
Osaka,32.869933816450164,87.59660038911078,4.873434658081642,2025-06-11
Osaka,18.871171684988294,63.92415967178767,23.080572327089858,2025-06-12
Tokyo,17.6781255989509,54.910363742925014,1.8689560884289393,2025-06-13
Nagoya,26.12225909279986,59.74425687808006,2.0773640712701704,2025-06-14
Osaka,30.235491513060772,42.30924095110882,0.41114725022456916,2025-06-15
Nagoya,33.419638457289345,53.05286868910942,2.924138463799997,2025-06-16
Nagoya,22.7055786856553,55.90717561886896,1.5126151245955821,2025-06-17
Tokyo,30.39340416715648,54.759116020654076,2.1033001078636575,2025-06-18
Osaka,24.807457652496463,61.52354872033722,8.996089781267631,2025-06-19
Tokyo,24.136863500295902,51.775800676177994,13.704249918254913,2025-06-20
Osaka,29.41829968743336,71.21030667324472,1.0273352268225353,2025-06-21
Osaka,28.2616143920671,60.002070649181974,2.3301292081441805,2025-06-22
Osaka,17.118039215078753,59.90699678861385,13.199427710520375,2025-06-23
Osaka,32.38270174862948,56.72105283487082,0.31900575565085665,2025-06-24
Osaka,31.900456770737257,61.551906838589794,0.48454018310194,2025-06-25
Nagoya,21.872186492452354,68.25098264667635,0.8884076272803241,2025-06-26
Tokyo,26.979017667187044,51.328697842890996,4.521969331851857,2025-06-27
Nagoya,27.470150931413695,53.41883510924743,0.8153734842803941,2025-06-28
Osaka,26.303368829119535,56.96273971223335,17.222045748766888,2025-06-29
Tokyo,22.2484742307729,46.54129076526785,2.9594059254304432,2025-06-30
Osaka,21.641883160309742,51.807421402785025,3.480938595079946,2025-07-01
Tokyo,24.872229645042772,55.23779126455341,1.4161839422852345,2025-07-02
Nagoya,30.86364509629682,68.74389180712727,3.1834585638603845,2025-07-03
Tokyo,27.71800077297216,62.62561329001925,5.422269456987178,2025-07-04
Tokyo,23.14692833956947,61.93589911367545,6.955070145337542,2025-07-05
Tokyo,28.858493553241722,68.50897962167971,7.009438188166358,2025-07-06
Tokyo,10.757286896849623,58.62628211600603,4.312459857190263,2025-07-07
Tokyo,30.743828501860516,63.904648499288896,11.735808918792035,2025-07-08
Osaka,16.301431106109504,58.96778247067504,8.502501435670823,2025-07-09
Tokyo,23.18779529298434,62.653623493996285,7.074459290608738,2025-07-10
Tokyo,19.401650526869282,54.17241342388418,0.28605660274103417,2025-07-11
Nagoya,18.526592621395473,35.611828417235714,0.03450862210747384,2025-07-12
Tokyo,30.804133936892597,58.65720837813696,1.1941248046516135,2025-07-13
Nagoya,22.661493993440544,74.2274813609994,5.446136239986656,2025-07-14
Osaka,26.73251940865358,69.26215402241593,2.6483222338555295,2025-07-15
Tokyo,24.76539710560408,69.6539748459117,2.5742205964007474,2025-07-16
Nagoya,27.385204136115608,72.36130721806218,10.796186555842173,2025-07-17
Nagoya,25.384109455301278,60.88657590961437,11.295849030154477,2025-07-18
Osaka,18.58503887905715,61.973157074055955,11.994118040788866,2025-07-19
Tokyo,29.9813340972357,53.8234810456565,1.8834996801044137,2025-07-20
Tokyo,22.531217084193436,56.8392714397295,5.87297321075241,2025-07-21
Nagoya,17.217090506701247,66.15771149771142,1.5847524290519641,2025-07-22
Tokyo,22.859424195170437,72.03884437168816,1.057370976056068,2025-07-23
Nagoya,32.503798953171554,58.60553724319001,1.0205814740946557,2025-07-24
Tokyo,29.251108710567465,55.498107351485885,2.0935695928863476,2025-07-25
Nagoya,23.256739327960705,60.005279588565976,2.8102228482699436,2025-07-26
Tokyo,23.253711478407855,66.01206748929116,8.887779231457117,2025-07-27
Osaka,23.391824743913087,45.56145183866458,0.6385481087491485,2025-07-28
Tokyo,35.383739917804206,37.03819046862762,6.6387283549360445,2025-07-29
Tokyo,26.909677261157768,54.494631505084165,3.7906147377303485,2025-07-30
Osaka,27.150208235955347,47.79287574085841,1.6980030230600378,2025-07-31
Tokyo,30.15141727015921,54.91859802352689,3.394442448212634,2025-08-01
Osaka,26.193945795132567,58.52219681182528,1.7829609495077299,2025-08-02
Tokyo,23.704789270896484,55.467515909769865,4.53271640550258,2025-08-03
Nagoya,24.01825075457511,74.52467534470745,2.844427420597862,2025-08-04
Nagoya,24.641993702929682,63.2674476460232,0.8980593310915677,2025-08-05
Tokyo,24.813888817450792,63.004743596108284,0.6197901028445114,2025-08-06
Tokyo,28.6381477181849,66.22207144043402,3.9559579776970217,2025-08-07
Tokyo,25.259729429036497,48.61166882219231,11.635056661237526,2025-08-08
Nagoya,28.663200386077897,70.39111787420269,2.1076499495978767,2025-08-09
Tokyo,24.59641709945709,59.2423571346454,6.602535110824133,2025-08-10
Nagoya,25.393175951580453,66.70480617241212,5.374401002359871,2025-08-11
Osaka,15.008996577339461,49.28142766959844,13.408617619868695,2025-08-12
Nagoya,29.58163837351241,44.46241233983936,8.601317150779932,2025-08-13
Nagoya,26.732442379489964,68.17889658025028,4.180531620112004,2025-08-14
Osaka,29.99005054929826,63.76409526097517,5.350568759519473,2025-08-15
Nagoya,10.518723109031553,50.9794844564249,11.432892748977165,2025-08-16
Tokyo,35.44187352390364,51.303369187253054,2.5501195976414404,2025-08-17
Tokyo,24.302051859224132,71.2543478441477,1.9785247627584628,2025-08-18
Nagoya,30.540914083687582,48.10588107132672,0.05434974021507358,2025-08-19
Tokyo,19.800470364372345,76.42672953255963,8.759360493377885,2025-08-20
Nagoya,28.06386952531285,50.99379265352131,8.07176738031259,2025-08-21
Tokyo,19.73292218413172,66.38391925608383,0.5516113468993782,2025-08-22
Tokyo,21.881155196520975,56.71381524251015,4.300229981594398,2025-08-23
Nagoya,34.570156769333934,66.03187431082343,3.1179348664161926,2025-08-24
Tokyo,24.046587996183266,54.558859978858074,0.6318375474465349,2025-08-25
Nagoya,26.087164365898616,58.37207093927706,19.70422886118751,2025-08-26
Tokyo,29.35033865344377,60.40919175395721,1.2084211585809954,2025-08-27
Tokyo,27.47840943986302,49.978125442185274,0.3480055326070639,2025-08-28
Osaka,25.752094525717883,67.40824345420125,4.517457210631045,2025-08-29
Osaka,26.824805012331126,54.867864335284146,6.713620932495302,2025-08-30
Nagoya,37.01707792619138,57.714000846599816,0.1649070104427652,2025-08-31
Osaka,24.711906014832074,50.056506253914876,5.375225527050153,2025-09-01
Nagoya,26.005495233574837,34.376663412046895,3.7995542209415816,2025-09-02
Osaka,30.25327198003806,58.08972237399831,0.5449744983834416,2025-09-03
Tokyo,30.52762966478992,84.12615421612915,0.9468751323152913,2025-09-04
Nagoya,30.9351515278019,67.84604287898024,4.196350977771915,2025-09-05
Nagoya,28.19365111014592,59.80739620265605,1.7574251281346513,2025-09-06
Tokyo,19.284975436347583,57.37109170791732,13.928631509919766,2025-09-07
Nagoya,33.16715766150548,60.22465892812046,8.539120402026764,2025-09-08
Nagoya,19.26827303490656,65.4711911517521,20.542381689356006,2025-09-09
Osaka,26.513177326195166,48.19187184691155,1.5033018972719208,2025-09-10
Nagoya,21.22862074990321,71.14321694668872,17.48693915561699,2025-09-11
Tokyo,24.679308267035037,67.15381315441245,2.8214297415654244,2025-09-12
Osaka,26.6438120515174,67.18185725707934,2.13486472639357,2025-09-13
Osaka,26.606786077251364,64.38475738809727,0.25830642606752446,2025-09-14
Tokyo,27.109603771176424,60.1961665769399,0.2710416837253274,2025-09-15
Tokyo,33.06855634529323,66.7286123596682,5.888460209788519,2025-09-16
Osaka,27.2676715075699,65.91814133741379,3.0617913977190954,2025-09-17
Nagoya,23.779216823546758,56.45959289058976,1.2842878401807567,2025-09-18
Osaka,29.820435841441785,54.26398227103099,4.7592049292871925,2025-09-19
Tokyo,30.947352444623203,61.01856295261987,1.4575008823830735,2025-09-20
Osaka,18.86196092431504,75.49020151495188,4.3093886271036554,2025-09-21
Tokyo,27.98700034924929,47.60892924346099,2.225257667094912,2025-09-22
Osaka,28.50586371155449,45.324747342475604,8.673651739398307,2025-09-23
Nagoya,23.51218248320004,61.647608412365166,8.593367431283085,2025-09-24
Osaka,31.878534066558096,60.50887701856018,3.2442200837088957,2025-09-25
Osaka,24.249722064837368,61.73341664370408,2.160219394899083,2025-09-26
Tokyo,25.627882267357712,62.439531979085004,2.251474024364912,2025-09-27
Tokyo,24.13464087858065,57.76797745365195,8.192133421825595,2025-09-28
Tokyo,25.077895237907338,74.89863438602082,1.9888203081482578,2025-09-29
Osaka,19.518624565523993,43.99096021523484,1.1726618780401754,2025-09-30
Nagoya,17.79974558702853,51.71502975219754,0.44245330864340743,2025-10-01
Tokyo,32.97252531612486,58.96745239850953,3.143291311554214,2025-10-02
Tokyo,20.76519325840836,43.568111888458326,3.290175432324232,2025-10-03
Osaka,20.043038252718464,58.241455955679285,9.191385465563265,2025-10-04
Tokyo,14.233049431981426,76.61470165728018,1.2502534699439356,2025-10-05
Nagoya,21.805191261552487,60.20886488295962,2.3981795446533662,2025-10-06
Nagoya,18.38455103296251,62.30700905718683,8.26187683183126,2025-10-07
Tokyo,33.21007580068185,47.3983523482742,8.675674960755783,2025-10-08
Tokyo,30.04908544671317,53.83638591960523,2.4275040713585487,2025-10-09
Osaka,21.559248274111383,56.24803619676063,3.0728263731820924,2025-10-10
Nagoya,36.26217902672154,56.82284903243766,1.8069006287531844,2025-10-11
Nagoya,29.90882743495797,72.81643795003768,13.482205126989522,2025-10-12
Tokyo,23.37584308245689,65.57691060725125,0.6314669130403348,2025-10-13
Osaka,12.502971425632134,48.88542043062968,13.571555523709794,2025-10-14
Nagoya,36.45471286295371,62.46504778432005,5.757952669500003,2025-10-15
Nagoya,18.05213766618202,64.98221748496785,3.7918659851665666,2025-10-16
Osaka,16.773006265215542,71.40149038521267,0.16602135752814146,2025-10-17
Osaka,30.112852160048202,75.80540686568374,3.2274663257359943,2025-10-18
Nagoya,37.19876203169636,49.84905808172131,2.619116181453349,2025-10-19
Nagoya,31.92136409255259,51.89142488789662,0.8790270372663538,2025-10-20
Osaka,27.819545600261797,47.42422141085384,5.341525194576521,2025-10-21
Nagoya,27.97377170832643,57.659801408930186,17.72838368881519,2025-10-22
Tokyo,29.26707779390154,64.66358374446335,4.129837685176118,2025-10-23
Tokyo,28.794642948933827,69.87334516589102,6.272003882624176,2025-10-24
Osaka,26.405957119846878,59.24048976357477,0.35452949668158545,2025-10-25
Osaka,25.52100551975938,56.80152476745156,2.7035641137150757,2025-10-26
Osaka,24.687034360502388,61.51757992248741,0.6185191239833109,2025-10-27
